h	1e-07	5e-05	0.0005	0.005
0.1	2.1398416886543536	2.2770448548812663	2.846965699208443	4.269129287598944
0.05	2.287598944591029	2.548812664907652	3.2189973614775726	4.7678100263852246
0.03333333333333333	2.3931398416886545	2.728232189973615	3.688654353562005	5.387862796833773
0.025	2.503957783641161	2.9182058047493404	3.9313984168865437	5.469656992084433
0.02	2.62532981530343	3.216358839050132	4.150395778364116	5.485488126649076
0.016666666666666666	2.770448548812665	3.4327176781002637	4.319261213720317	5.6596306068601585
0.014285714285714285	2.9129287598944593	3.7018469656992083	4.385224274406332	5.804749340369393
0.0125	2.9894459102902373	3.8548812664907652	4.490765171503957	6.195250659630607
0.011111111111111112	3.1029023746701845	4.068601583113456	4.596306068601583	6.327176781002638
0.01	3.2559366754617414	4.216358839050132	4.701846965699208	6.511873350923483
0.00909090909090909	3.3588390501319263	4.3430079155672825	4.796833773087071	6.722955145118734
0.008333333333333333	3.5171503957783643	4.522427440633245	4.83377308707124	7.010554089709762
0.007692307692307693	3.66754617414248	4.638522427440633	5.105540897097625	7.073878627968337
0.007142857142857143	3.699208443271768	4.738786279683377	5.213720316622691	7.279683377308707
0.006666666666666667	3.796833773087071	4.931398416886544	5.300791556728232	7.482849604221636
0.00625	3.865435356200528	5.071240105540897	5.316622691292876	7.62269129287599
0.0058823529411764705	4.100263852242744	5.16622691292876	5.332453825857519	7.744063324538258
0.005555555555555556	4.237467018469657	5.332453825857519	5.422163588390501	8.07915567282322
0.005263157894736842	4.41688654353562	5.430079155672823	5.480211081794195	8.300791556728232
0.005	4.620052770448549	5.680738786279683	5.45646437994723	8.49604221635884
